x,y
-3.870,-0.892053
-3.865,-0.883114
-3.860,-0.874254
-3.855,-0.865471
-3.850,-0.856763
-3.845,-0.848130
-3.840,-0.839569
-3.835,-0.831081
-3.830,-0.822662
-3.825,-0.814312
-3.820,-0.806031
-3.815,-0.797815
-3.810,-0.789665
-3.805,-0.781579
-3.800,-0.773556
-3.795,-0.765595
-3.790,-0.757694
-3.785,-0.749854
-3.780,-0.742071
-3.775,-0.734346
-3.770,-0.726678
-3.765,-0.719066
-3.760,-0.711507
-3.755,-0.704003
-3.750,-0.696551
-3.745,-0.689151
-3.740,-0.681801
-3.735,-0.674502
-3.730,-0.667251
-3.725,-0.660049
-3.720,-0.652895
-3.715,-0.645786
-3.710,-0.638724
-3.705,-0.631706
-3.700,-0.624733
-3.695,-0.617803
-3.690,-0.610916
-3.685,-0.604071
-3.680,-0.597267
-3.675,-0.590503
-3.670,-0.583780
-3.665,-0.577095
-3.660,-0.570449
-3.655,-0.563841
-3.650,-0.557270
-3.645,-0.550735
-3.640,-0.544236
-3.635,-0.537773
-3.630,-0.531344
-3.625,-0.524949
-3.620,-0.518588
-3.615,-0.512260
-3.610,-0.505964
-3.605,-0.499700
-3.600,-0.493467
-3.595,-0.487264
-3.590,-0.481092
-3.585,-0.474950
-3.580,-0.468836
-3.575,-0.462752
-3.570,-0.456695
-3.565,-0.450666
-3.560,-0.444664
-3.555,-0.438688
-3.550,-0.432739
-3.545,-0.426815
-3.540,-0.420917
-3.535,-0.415044
-3.530,-0.409194
-3.525,-0.403369
-3.520,-0.397567
-3.515,-0.391788
-3.510,-0.386032
-3.505,-0.380298
-3.500,-0.374586
-3.495,-0.368895
-3.490,-0.363225
-3.485,-0.357575
-3.480,-0.351946
-3.475,-0.346336
-3.470,-0.340746
-3.465,-0.335175
-3.460,-0.329623
-3.455,-0.324089
-3.450,-0.318572
-3.445,-0.313074
-3.440,-0.307592
-3.435,-0.302127
-3.430,-0.296679
-3.425,-0.291247
-3.420,-0.285831
-3.415,-0.280430
-3.410,-0.275044
-3.405,-0.269673
-3.400,-0.264317
-3.395,-0.258975
-3.390,-0.253646
-3.385,-0.248331
-3.380,-0.243029
-3.375,-0.237740
-3.370,-0.232464
-3.365,-0.227200
-3.360,-0.221948
-3.355,-0.216707
-3.350,-0.211478
-3.345,-0.206260
-3.340,-0.201052
-3.335,-0.195856
-3.330,-0.190669
-3.325,-0.185492
-3.320,-0.180325
-3.315,-0.175167
-3.310,-0.170018
-3.305,-0.164877
-3.300,-0.159746
-3.295,-0.154622
-3.290,-0.149507
-3.285,-0.144399
-3.280,-0.139298
-3.275,-0.134204
-3.270,-0.129118
-3.265,-0.124038
-3.260,-0.118964
-3.255,-0.113896
-3.250,-0.108834
-3.245,-0.103778
-3.240,-0.098726
-3.235,-0.093680
-3.230,-0.088638
-3.225,-0.083601
-3.220,-0.078568
-3.215,-0.073539
-3.210,-0.068514
-3.205,-0.063492
-3.200,-0.058474
-3.195,-0.053458
-3.190,-0.048445
-3.185,-0.043435
-3.180,-0.038426
-3.175,-0.033420
-3.170,-0.028415
-3.165,-0.023412
-3.160,-0.018409
-3.155,-0.013408
-3.150,-0.008408
-3.145,-0.003407
-3.140,0.001593
-3.135,0.006593
-3.130,0.011593
-3.125,0.016594
-3.120,0.021596
-3.115,0.026599
-3.110,0.031603
-3.105,0.036609
-3.100,0.041617
-3.095,0.046626
-3.090,0.051638
-3.085,0.056653
-3.080,0.061671
-3.075,0.066691
-3.070,0.071715
-3.065,0.076743
-3.060,0.081774
