x,y
-3.875,-0.742898
-3.870,-0.746236
-3.865,-0.749555
-3.860,-0.752855
-3.855,-0.756136
-3.850,-0.759399
-3.845,-0.762643
-3.840,-0.765867
-3.835,-0.769073
-3.830,-0.772259
-3.825,-0.775426
-3.820,-0.778573
-3.815,-0.781701
-3.810,-0.784810
-3.805,-0.787899
-3.800,-0.790968
-3.795,-0.794017
-3.790,-0.797047
-3.785,-0.800056
-3.780,-0.803046
-3.775,-0.806015
-3.770,-0.808965
-3.765,-0.811894
-3.760,-0.814803
-3.755,-0.817691
-3.750,-0.820559
-3.745,-0.823407
-3.740,-0.826234
-3.735,-0.829040
-3.730,-0.831826
-3.725,-0.834591
-3.720,-0.837334
-3.715,-0.840057
-3.710,-0.842759
-3.705,-0.845440
-3.700,-0.848100
-3.695,-0.850739
-3.690,-0.853356
-3.685,-0.855952
-3.680,-0.858526
-3.675,-0.861080
-3.670,-0.863611
-3.665,-0.866121
-3.660,-0.868609
-3.655,-0.871076
-3.650,-0.873521
-3.645,-0.875944
-3.640,-0.878345
-3.635,-0.880724
-3.630,-0.883081
-3.625,-0.885416
-3.620,-0.887729
-3.615,-0.890020
-3.610,-0.892288
-3.605,-0.894535
-3.600,-0.896758
-3.595,-0.898960
-3.590,-0.901139
-3.585,-0.903295
-3.580,-0.905429
-3.575,-0.907540
-3.570,-0.909629
-3.565,-0.911694
-3.560,-0.913737
-3.555,-0.915757
-3.550,-0.917755
-3.545,-0.919729
-3.540,-0.921680
-3.535,-0.923608
-3.530,-0.925513
-3.525,-0.927395
-3.520,-0.929254
-3.515,-0.931090
-3.510,-0.932902
-3.505,-0.934691
-3.500,-0.936457
-3.495,-0.938199
-3.490,-0.939918
-3.485,-0.941613
-3.480,-0.943285
-3.475,-0.944933
-3.470,-0.946557
-3.465,-0.948158
-3.460,-0.949735
-3.455,-0.951289
-3.450,-0.952818
-3.445,-0.954324
-3.440,-0.955806
-3.435,-0.957264
-3.430,-0.958698
-3.425,-0.960108
-3.420,-0.961494
-3.415,-0.962856
-3.410,-0.964194
-3.405,-0.965508
-3.400,-0.966798
-3.395,-0.968064
-3.390,-0.969305
-3.385,-0.970522
-3.380,-0.971715
-3.375,-0.972884
-3.370,-0.974028
-3.365,-0.975148
-3.360,-0.976244
-3.355,-0.977315
-3.350,-0.978362
-3.345,-0.979384
-3.340,-0.980382
-3.335,-0.981355
