x,y
-3.685,-1.168290
-3.680,-1.164787
-3.675,-1.161333
-3.670,-1.157929
-3.665,-1.154573
-3.660,-1.151265
-3.655,-1.148005
-3.650,-1.144792
-3.645,-1.141626
-3.640,-1.138505
-3.635,-1.135429
-3.630,-1.132399
-3.625,-1.129412
-3.620,-1.126470
-3.615,-1.123570
-3.610,-1.120714
-3.605,-1.117900
-3.600,-1.115128
-3.595,-1.112397
-3.590,-1.109707
-3.585,-1.107058
-3.580,-1.104449
-3.575,-1.101880
-3.570,-1.099350
-3.565,-1.096859
-3.560,-1.094407
-3.555,-1.091992
-3.550,-1.089616
-3.545,-1.087277
-3.540,-1.084975
-3.535,-1.082710
-3.530,-1.080481
-3.525,-1.078289
-3.520,-1.076132
-3.515,-1.074010
-3.510,-1.071924
-3.505,-1.069872
-3.500,-1.067855
-3.495,-1.065872
-3.490,-1.063923
-3.485,-1.062008
-3.480,-1.060125
-3.475,-1.058276
-3.470,-1.056460
-3.465,-1.054676
-3.460,-1.052925
-3.455,-1.051206
-3.450,-1.049518
-3.445,-1.047862
-3.440,-1.046237
-3.435,-1.044644
-3.430,-1.043081
-3.425,-1.041549
-3.420,-1.040048
-3.415,-1.038576
-3.410,-1.037135
-3.405,-1.035724
-3.400,-1.034342
-3.395,-1.032990
-3.390,-1.031667
-3.385,-1.030373
-3.380,-1.029108
-3.375,-1.027872
-3.370,-1.026664
-3.365,-1.025485
-3.360,-1.024334
-3.355,-1.023212
-3.350,-1.022117
-3.345,-1.021050
-3.340,-1.020011
-3.335,-1.018999
-3.330,-1.018015
-3.325,-1.017058
-3.320,-1.016128
-3.315,-1.015226
-3.310,-1.014350
-3.305,-1.013501
-3.300,-1.012679
-3.295,-1.011883
-3.290,-1.011114
-3.285,-1.010372
-3.280,-1.009655
-3.275,-1.008965
-3.270,-1.008301
-3.265,-1.007663
-3.260,-1.007051
-3.255,-1.006465
-3.250,-1.005905
-3.245,-1.005370
-3.240,-1.004862
-3.235,-1.004378
-3.230,-1.003921
-3.225,-1.003489
-3.220,-1.003082
-3.215,-1.002700
-3.210,-1.002344
-3.205,-1.002014
-3.200,-1.001708
-3.195,-1.001428
-3.190,-1.001173
-3.185,-1.000943
-3.180,-1.000738
-3.175,-1.000558
-3.170,-1.000404
-3.165,-1.000274
-3.160,-1.000169
-3.155,-1.000090
-3.150,-1.000035
-3.145,-1.000006
-3.140,-1.000001
-3.135,-1.000022
-3.130,-1.000067
-3.125,-1.000138
-3.120,-1.000233
-3.115,-1.000354
-3.110,-1.000499
-3.105,-1.000670
-3.100,-1.000866
