x,y
-1.125,-4.034830
-1.120,-4.031199
-1.115,-4.028127
-1.110,-4.025594
-1.105,-4.023584
-1.100,-4.022080
-1.095,-4.021066
-1.090,-4.020527
-1.085,-4.020449
-1.080,-4.020817
-1.075,-4.021619
-1.070,-4.022840
-1.065,-4.024470
-1.060,-4.026496
-1.055,-4.028906
-1.050,-4.031690
-1.045,-4.034838
-1.040,-4.038339
-1.035,-4.042183
-1.030,-4.046362
-1.025,-4.050866
-1.020,-4.055686
-1.015,-4.060815
-1.010,-4.066245
-1.005,-4.071967
-1.000,-4.077975
-0.995,-4.084261
-0.990,-4.090818
-0.985,-4.097641
-0.980,-4.104722
-0.975,-4.112055
-0.970,-4.119635
-0.965,-4.127457
-0.960,-4.135513
-0.955,-4.143801
-0.950,-4.152313
-0.945,-4.161047
-0.940,-4.169996
-0.935,-4.179157
-0.930,-4.188525
-0.925,-4.198097
-0.920,-4.207868
-0.915,-4.217834
-0.910,-4.227993
-0.905,-4.238340
-0.900,-4.248872
-0.895,-4.259587
-0.890,-4.270480
-0.885,-4.281550
-0.880,-4.292793
-0.875,-4.304207
-0.870,-4.315790
-0.865,-4.327539
-0.860,-4.339452
-0.855,-4.351526
-0.850,-4.363761
-0.845,-4.376153
-0.840,-4.388702
-0.835,-4.401405
-0.830,-4.414261
-0.825,-4.427270
-0.820,-4.440428
-0.815,-4.453736
-0.810,-4.467193
-0.805,-4.480796
-0.800,-4.494547
-0.795,-4.508442
-0.790,-4.522483
-0.785,-4.536669
-0.780,-4.550999
-0.775,-4.565472
-0.770,-4.580089
-0.765,-4.594850
-0.760,-4.609755
-0.755,-4.624803
-0.750,-4.639995
-0.745,-4.655331
-0.740,-4.670813
-0.735,-4.686439
-0.730,-4.702211
-0.725,-4.718130
-0.720,-4.734197
-0.715,-4.750412
-0.710,-4.766778
-0.705,-4.783294
-0.700,-4.799962
-0.695,-4.816785
-0.690,-4.833762
-0.685,-4.850897
-0.680,-4.868192
-0.675,-4.885647
-0.670,-4.903265
-0.665,-4.921049
-0.660,-4.939001
-0.655,-4.957123
-0.650,-4.975419
-0.645,-4.993890
-0.640,-5.012541
-0.635,-5.031374
-0.630,-5.050392
-0.625,-5.069600
-0.620,-5.089000
-0.615,-5.108597
-0.610,-5.128395
-0.605,-5.148398
-0.600,-5.168611
-0.595,-5.189037
-0.590,-5.209683
-0.585,-5.230553
-0.580,-5.251652
-0.575,-5.272986
-0.570,-5.294562
-0.565,-5.316384
-0.560,-5.338460
-0.555,-5.360795
-0.550,-5.383398
-0.545,-5.406275
-0.540,-5.429434
-0.535,-5.452882
-0.530,-5.476628
-0.525,-5.500681
-0.520,-5.525048
-0.515,-5.549741
-0.510,-5.574768
-0.505,-5.600140
-0.500,-5.625868
-0.495,-5.651961
-0.490,-5.678433
-0.485,-5.705295
-0.480,-5.732561
-0.475,-5.760242
-0.470,-5.788353
-0.465,-5.816909
-0.460,-5.845925
-0.455,-5.875416
-0.450,-5.905400
-0.445,-5.935893
-0.440,-5.966914
-0.435,-5.998482
-0.430,-6.030617
-0.425,-6.063340
-0.420,-6.096673
-0.415,-6.130639
-0.410,-6.165263
-0.405,-6.200570
-0.400,-6.236586
-0.395,-6.273341
-0.390,-6.310863
-0.385,-6.349184
-0.380,-6.388337
-0.375,-6.428357
-0.370,-6.469281
-0.365,-6.511146
-0.360,-6.553994
-0.355,-6.597869
-0.350,-6.642815
-0.345,-6.688881
-0.340,-6.736119
-0.335,-6.784583
-0.330,-6.834330
-0.325,-6.885421
-0.320,-6.937922
-0.315,-6.991902
-0.310,-7.047434
-0.305,-7.104598
-0.300,-7.163476
-0.295,-7.224159
-0.290,-7.286742
-0.285,-7.351327
-0.280,-7.418025
-0.275,-7.486953
-0.270,-7.558237
-0.265,-7.632014
-0.260,-7.708431
-0.255,-7.787645
-0.250,-7.869827
-0.245,-7.955162
-0.240,-8.043850
-0.235,-8.136108
-0.230,-8.232172
-0.225,-8.332300
-0.220,-8.436771
-0.215,-8.545892
-0.210,-8.659998
-0.205,-8.779459
-0.200,-8.904680
-0.195,-9.036107
-0.190,-9.174233
-0.185,-9.319608
-0.180,-9.472838
-0.175,-9.634601
-0.170,-9.805655
-0.165,-9.986848
-0.160,-10.179137
-0.155,-10.383598
-0.150,-10.601454
-0.145,-10.834097
-0.140,-11.083115
-0.135,-11.350334
-0.130,-11.637858
-0.125,-11.948130
-0.120,-12.284001
-0.115,-12.648813
-0.110,-13.046522
-0.105,-13.481832
-0.100,-13.960390
-0.095,-14.489033
-0.090,-15.076115
-0.085,-15.731956
-0.080,-16.469457
-0.075,-17.304959
-0.070,-18.259470
-0.065,-19.360463
-0.060,-20.644571
-0.055,-22.161742
-0.050,-23.981909
-0.045,-26.206081
-0.040,-28.985775
-0.035,-32.559087
-0.030,-37.322842
-0.025,-43.991329
-0.020,-53.993118
-0.015,-70.661542
-0.010,-103.996601
-0.005,-203.998265
0.000,NaN
0.005,-4037626.237742
0.010,-978174.757235
0.015,-378329.033481
0.020,-179952.447656
0.025,-96424.386821
0.030,-55864.836357
0.035,-34208.128921
0.040,-21830.307735
0.045,-14383.912605
0.050,-9721.561526
0.055,-6707.388730
0.060,-4707.068968
0.065,-3350.397153
0.070,-2413.277283
0.075,-1755.822968
0.080,-1288.394926
0.085,-952.240275
0.090,-708.086617
0.095,-529.227550
0.100,-397.224504
0.105,-299.175011
0.110,-225.941967
0.115,-170.985365
0.120,-129.579190
0.125,-98.278912
0.130,-74.554642
0.135,-56.535413
0.140,-42.828983
0.145,-32.393607
0.150,-24.445953
0.155,-18.394421
0.160,-13.790504
0.165,-10.293038
0.170,-7.641771
0.175,-5.637701
0.180,-4.128370
0.185,-2.996805
0.190,-2.153172
0.195,-1.528445
0.200,-1.069585
0.205,-0.735864
0.210,-0.496038
0.215,-0.326183
0.220,-0.208029
0.225,-0.127667
0.230,-0.074556
0.235,-0.040753
0.240,-0.020313
0.245,-0.008827
0.250,-0.003063
0.255,-0.000686
0.260,-0.000044
0.265,0.000003
0.270,0.000208
0.275,0.001040
0.280,0.002761
0.285,0.005481
0.290,0.009206
0.295,0.013873
0.300,0.019372
0.305,0.025565
0.310,0.032305
0.315,0.039440
0.320,0.046822
0.325,0.054313
0.330,0.061786
0.335,0.069129
0.340,0.076245
0.345,0.083049
0.350,0.089472
0.355,0.095459
0.360,0.100966
0.365,0.105961
0.370,0.110424
0.375,0.114342
0.380,0.117711
0.385,0.120534
0.390,0.122819
0.395,0.124581
0.400,0.125838
0.405,0.126611
0.410,0.126925
0.415,0.126805
0.420,0.126280
0.425,0.125377
0.430,0.124126
0.435,0.122556
0.440,0.120696
0.445,0.118575
0.450,0.116221
0.455,0.113661
0.460,0.110921
0.465,0.108026
0.470,0.105000
0.475,0.101866
0.480,0.098645
0.485,0.095357
0.490,0.092020
0.495,0.088652
0.500,0.085268
0.505,0.081884
0.510,0.078513
0.515,0.075166
0.520,0.071856
0.525,0.068591
0.530,0.065381
0.535,0.062233
0.540,0.059154
0.545,0.056149
0.550,0.053225
0.555,0.050385
0.560,0.047632
0.565,0.044970
0.570,0.042399
0.575,0.039923
0.580,0.037542
0.585,0.035256
0.590,0.033065
0.595,0.030969
0.600,0.028967
0.605,0.027059
0.610,0.025241
0.615,0.023514
0.620,0.021875
0.625,0.020323
0.630,0.018853
0.635,0.017466
0.640,0.016157
0.645,0.014924
0.650,0.013766
0.655,0.012678
0.660,0.011658
0.665,0.010703
0.670,0.009812
0.675,0.008979
0.680,0.008204
0.685,0.007483
0.690,0.006814
0.695,0.006193
0.700,0.005619
